Order Date,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Month,Year
45052,Art Ferguson,Illinois,Office Supplies,Binders,Insertable Tab Post Binder Dividers,3.21,2,-5.29,May,2023
45052,Art Ferguson,Illinois,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.18,2,-3.27,May,2023
45052,Brad Eason,Missouri,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,54.48,1,15.25,May,2023
45052,Gene McClure,California,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.6,4,14.14,May,2023
45053,Caroline Jumper,New York,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",85.23,7,30.9,May,2023
45053,Caroline Jumper,New York,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,44.4,3,22.2,May,2023
45053,Caroline Jumper,New York,Furniture,Chairs,Hon Mobius Operator's Chair,442.76,4,59.04,May,2023
45053,Caroline Jumper,New York,Technology,Machines,Bady BDG101FRU Card Printer,3999.95,5,1159.99,May,2023
45053,Caroline Jumper,New York,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,21.99,May,2023
45053,Caroline Jumper,New York,Furniture,Furnishings,Staple-based wall hangings,63.68,8,28.02,May,2023
45054,George Bell,Delaware,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",211.96,2,42.39,May,2023
45054,Clay Ludtke,Ohio,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,1006.06,3,88.03,May,2023
45054,Clay Ludtke,Ohio,Office Supplies,Paper,Xerox 1898,10.69,2,3.74,May,2023
45054,Clay Ludtke,Ohio,Office Supplies,Paper,Xerox 222,10.37,2,3.63,May,2023
45054,Clay Ludtke,Ohio,Office Supplies,Storage,Hanging Personal Folder File,25.12,2,1.57,May,2023
45054,Clay Ludtke,Ohio,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.11,2,7.26,May,2023
45054,Trudy Brown,California,Office Supplies,Paper,Xerox 1920,17.94,3,8.07,May,2023
45055,Sonia Sunley,Washington,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2,13.16,May,2023
45055,Julia West,Pennsylvania,Office Supplies,Envelopes,Staple envelope,9.34,1,3.5,May,2023
45055,Julia West,Pennsylvania,Office Supplies,Art,Newell 319,79.36,5,9.92,May,2023
45055,Paul Stevenson,New York,Office Supplies,Art,Sanford Pocket Accent Highlighters,8.0,5,3.44,May,2023
45055,Ricardo Sperren,California,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",32.04,4,14.42,May,2023
45055,Mick Brown,Texas,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,19.14,2,1.91,May,2023
45055,Thea Hendricks,Virginia,Office Supplies,Art,4009 Highlighters by Sanford,27.86,7,9.19,May,2023
45055,Cynthia Voltz,Texas,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",856.66,6,107.08,May,2023
45055,Cynthia Voltz,Texas,Office Supplies,Binders,Ibico Standard Transparent Covers,13.18,4,-20.44,May,2023
45055,Cynthia Voltz,Texas,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.78,4,-131.72,May,2023
45055,Cynthia Voltz,Texas,Office Supplies,Paper,Xerox 1911,76.64,2,26.82,May,2023
45055,Cynthia Voltz,Texas,Office Supplies,Binders,GBC VeloBind Cover Sets,18.53,6,-27.79,May,2023
45056,Roger Demir,Washington,Office Supplies,Paper,Xerox 1965,11.96,2,5.86,May,2023
45056,Christopher Schild,Pennsylvania,Technology,Phones,ClearOne CHATAttach 160 -Â speaker phone,743.99,2,-124.0,May,2023
45056,Gene McClure,Illinois,Office Supplies,Envelopes,Grip Seal Envelopes,7.07,2,2.39,May,2023
45057,Ted Trevino,California,Office Supplies,Paper,Xerox 1920,5.98,1,2.69,May,2023
45058,Vivek Grady,Virginia,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,10.96,4,2.96,May,2023
45058,Filia McAdams,Pennsylvania,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.37,2,-19.56,May,2023
45058,Jill Matthias,Washington,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",54.9,5,26.9,May,2023
45058,Harry Marie,New York,Furniture,Furnishings,OIC Stacking Trays,10.02,3,4.41,May,2023
45058,Harry Marie,New York,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,4,303.34,May,2023
45058,Vivian Mathis,California,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120.0,6,46.8,May,2023
45058,Vivian Mathis,California,Office Supplies,Appliances,Staple holder,8.67,1,2.34,May,2023
45060,Logan Haushalter,Ohio,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",79.38,1,29.77,May,2023
45060,Michael Kennedy,Florida,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,57.58,3,-44.15,May,2023
45060,Michael Kennedy,Florida,Office Supplies,Paper,Xerox 23,31.1,6,10.89,May,2023
45060,Michael Kennedy,Florida,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",30.19,3,8.3,May,2023
45060,Michael Kennedy,Florida,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,5,4.36,May,2023
45060,Michael Kennedy,Florida,Office Supplies,Art,Dixon Ticonderoga Pencils,4.77,2,0.42,May,2023
45060,Michael Kennedy,Florida,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,10.38,2,-7.61,May,2023
45060,Michael Kennedy,Florida,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,13.39,8,-9.82,May,2023
45060,Tiffany House,Arizona,Technology,Accessories,ImationÂ 16GB Mini TravelDrive USB 2.0Â Flash Drive,185.53,7,48.7,May,2023
45061,Steve Nguyen,Mississippi,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,511.84,8,240.56,May,2023
45061,Steve Nguyen,Mississippi,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,91.96,4,25.75,May,2023
45061,Steve Nguyen,Mississippi,Office Supplies,Art,Newell 344,8.34,3,2.17,May,2023
45061,Thomas Thornton,New York,Office Supplies,Binders,Binder Posts,13.78,3,4.48,May,2023
45061,Darren Powers,Florida,Office Supplies,Binders,GBC Instant Report Kit,7.76,4,-5.18,May,2023
45061,Michael Nguyen,Ohio,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.23,4,5.52,May,2023
45062,Jim Radford,Connecticut,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,4,0.0,May,2023
45062,Denny Ordway,California,Office Supplies,Paper,Xerox 196,17.34,3,8.5,May,2023
45062,Sanjit Chand,California,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",282.84,4,19.8,May,2023
45062,Sanjit Chand,California,Office Supplies,Labels,Avery 481,27.72,9,13.31,May,2023
45063,Roy Phan,Florida,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,2.95,2,-2.16,May,2023
45063,Roy Phan,Florida,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",27.02,6,-21.61,May,2023
45063,Arthur Gainer,Connecticut,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,65.17,7,18.9,May,2023
45063,Arthur Gainer,Connecticut,Office Supplies,Labels,Avery 519,14.62,2,6.87,May,2023
45063,Arthur Gainer,Connecticut,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,173.24,4,17.32,May,2023
45063,Luke Weiss,Illinois,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89,1,-4.77,May,2023
45063,Luke Weiss,Illinois,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,7.9,3,2.47,May,2023
45063,Luke Weiss,Illinois,Furniture,Furnishings,Flat Face Poster Frame,22.61,3,-10.17,May,2023
45063,Luke Weiss,Illinois,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.53,8,9.54,May,2023
45064,Eric Barreto,California,Office Supplies,Storage,Home/Office Personal File Carts,104.28,3,26.07,May,2023
45064,Eric Barreto,California,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),17.94,3,8.79,May,2023
45065,Laurel Elliston,Virginia,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,641.96,2,179.75,May,2023
45065,Bradley Nguyen,New York,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,242.9,5,70.44,May,2023
45065,Bradley Nguyen,New York,Office Supplies,Storage,Safco Industrial Wire Shelving System,454.9,5,0.0,May,2023
45065,Bradley Nguyen,New York,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,35.92,4,15.09,May,2023
45065,Bradley Nguyen,New York,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",39.76,8,12.33,May,2023
45065,Bradley Nguyen,New York,Office Supplies,Binders,Recycled Easel Ring Binders,47.74,4,14.92,May,2023
45065,Bill Tyler,California,Office Supplies,Binders,GBC Personal VeloBind Strips,9.58,1,3.35,May,2023
45065,Roy Phan,Indiana,Office Supplies,Art,Newell 341,21.4,5,6.21,May,2023
45065,Anna HÃ¤berlin,California,Office Supplies,Appliances,Staple holder,87.84,8,23.72,May,2023
45066,Rick Bensley,California,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,272.79,May,2023
45066,Rick Bensley,California,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.42,4,5.01,May,2023
45066,Joe Kamberova,North Carolina,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,85.25,May,2023
45066,Dean Braden,Florida,Office Supplies,Binders,Avery Non-Stick Binders,2.69,2,-2.25,May,2023
45066,Eugene Hildebrand,Colorado,Office Supplies,Binders,GBC Durable Plastic Covers,40.64,7,-32.51,May,2023
45067,Logan Haushalter,California,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.18,3,-12.41,May,2023
45067,Logan Haushalter,California,Technology,Accessories,ImationÂ 16GB Mini TravelDrive USB 2.0Â Flash Drive,66.26,2,27.17,May,2023
45067,Linda Cazamias,Nevada,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,2396.4,10,179.73,May,2023
45067,Christine Phan,Rhode Island,Office Supplies,Paper,Easy-staple paper,111.96,2,54.86,May,2023
45067,Alejandro Savely,Texas,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.96,2,-3.24,May,2023
45067,Alejandro Savely,Texas,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,82.66,9,31.0,May,2023
45067,Sally Hughsby,Illinois,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.8,3,-5.89,May,2023
45068,Art Ferguson,New Jersey,Technology,Phones,AT&T 841000 Phone,345.0,5,86.25,May,2023
45068,Art Ferguson,New Jersey,Furniture,Tables,Bevis 36 x 72 Conference Tables,174.29,2,-19.92,May,2023
45068,Art Ferguson,New Jersey,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,662.84,4,172.34,May,2023
45068,Art Ferguson,New Jersey,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,95.1,5,30.43,May,2023
45068,Art Ferguson,New Jersey,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,26.88,6,12.9,May,2023
45068,Art Ferguson,New Jersey,Technology,Phones,Digium D40 VoIP phone,257.98,2,74.81,May,2023
45068,Jeremy Farry,Georgia,Office Supplies,Labels,Avery 493,14.73,3,7.22,May,2023
45068,Jim Epp,California,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,222.38,2,22.24,May,2023
45069,Lisa DeCherney,California,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3,16.3,May,2023
45069,Ken Lonsdale,Illinois,Technology,Phones,Mitel MiVoice 5330e IP Phone,1979.93,9,148.49,May,2023
45069,Anne Pryor,Alabama,Office Supplies,Paper,Xerox 1949,4.98,1,2.44,May,2023
45069,Christopher Conant,Pennsylvania,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,8399.98,4,1120.0,May,2023
45069,Christopher Conant,Pennsylvania,Office Supplies,Binders,Avery Legal 4-Ring Binder,6.29,1,-4.2,May,2023
45069,Christopher Conant,Pennsylvania,Office Supplies,Paper,Xerox 224,10.37,2,3.63,May,2023
45069,Christopher Conant,Pennsylvania,Technology,Phones,Avaya 5410 Digital phone,122.38,3,-24.48,May,2023
45070,Eugene Hildebrand,Virginia,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5,20.16,May,2023
45070,Eugene Hildebrand,Virginia,Office Supplies,Paper,Xerox 1911,191.6,4,91.97,May,2023
45070,Dennis Pardue,Pennsylvania,Office Supplies,Art,BIC Liqua Brite Liner,16.66,3,3.33,May,2023
45071,Julia Barnett,Georgia,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,24.96,4,6.24,May,2023
45071,Julia Barnett,Georgia,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2,9.29,May,2023
45071,Julia Barnett,Georgia,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65,9,152.12,May,2023
45072,Maurice Satty,Texas,Office Supplies,Paper,Xerox 212,10.37,2,3.63,May,2023
45072,Maurice Satty,Texas,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,388.43,5,-88.78,May,2023
45072,Maurice Satty,Texas,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),14.35,3,5.2,May,2023
45072,Maurice Satty,Texas,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,63.99,1,-7.2,May,2023
45072,Toby Braunhardt,District of Columbia,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.44,3,9.33,May,2023
45072,Toby Braunhardt,District of Columbia,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,4.43,May,2023
45072,Toby Braunhardt,District of Columbia,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2,5.84,May,2023
45072,Toby Braunhardt,District of Columbia,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,17.38,May,2023
45072,Tiffany House,Pennsylvania,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.5,1,0.17,May,2023
45072,Tiffany House,Pennsylvania,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.85,2,6.53,May,2023
45072,Stewart Visinsky,California,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",5.94,3,0.0,May,2023
45072,Stewart Visinsky,California,Office Supplies,Paper,Xerox 1946,45.36,7,21.77,May,2023
45072,Stewart Visinsky,California,Technology,Phones,Cisco SPA508G,211.17,4,23.76,May,2023
45072,Stewart Visinsky,California,Furniture,Chairs,Global Low Back Tilter Chair,484.7,6,-84.82,May,2023
45072,Stewart Visinsky,California,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,371.98,3,116.24,May,2023
45072,Cathy Prescott,Florida,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.7,6,13.85,May,2023
45072,Cathy Prescott,Florida,Technology,Accessories,ImationÂ 32GB Pocket Pro USB 3.0Â Flash DriveÂ - 32 GB - Black - 1 P ...,47.92,2,11.98,May,2023
45072,Chris McAfee,Wisconsin,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,26.94,3,11.31,May,2023
45073,Laura Armstrong,Michigan,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3504.9,5,700.98,May,2023
45073,Laura Armstrong,Michigan,Office Supplies,Paper,Xerox 1910,144.12,3,69.18,May,2023
45073,Laura Armstrong,Michigan,Office Supplies,Paper,Xerox 1915,314.55,3,150.98,May,2023
45073,Brian Stugart,Illinois,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.18,3,-33.36,May,2023
45073,Brian Stugart,Illinois,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,5.58,2,-1.68,May,2023
45073,Brian Stugart,Illinois,Office Supplies,Storage,Standard Rollaway File with Lock,1297.37,9,97.3,May,2023
45073,Lynn Smith,California,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38,2,6.15,May,2023
45074,Valerie Dominguez,Mississippi,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",185.88,6,50.19,May,2023
45074,Kimberly Carter,Florida,Furniture,Chairs,Novimex Fabric Task Chair,390.27,8,-24.39,May,2023
45074,Kimberly Carter,Florida,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),62.19,13,19.44,May,2023
45074,Clay Ludtke,California,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2,78.67,May,2023
45074,Clay Ludtke,California,Office Supplies,Paper,Xerox 1991,182.72,8,84.05,May,2023
45074,Clay Ludtke,California,Technology,Accessories,ImationÂ Clip USBÂ flash driveÂ - 8 GB,131.6,7,7.9,May,2023
45074,Clay Ludtke,California,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",22.72,4,7.38,May,2023
45074,Clay Ludtke,California,Technology,Machines,Okidata C331dn Printer,558.4,2,41.88,May,2023
45074,Edward Hooks,New York,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,5,15.37,May,2023
45074,Tanja Norvell,Illinois,Technology,Phones,Wilson Electronics DB Pro Signal Booster,286.4,1,25.06,May,2023
45075,Rob Lucas,Alabama,Technology,Phones,Panasonic KX-TG9471B,979.95,5,274.39,May,2023
45075,Rob Lucas,Alabama,Office Supplies,Binders,Presstex Flexible Ring Binders,22.75,5,11.38,May,2023
45075,Raymond Buch,Tennessee,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,11.28,3,-8.65,May,2023
45075,Raymond Buch,Tennessee,Office Supplies,Art,Newell 333,4.45,2,0.33,May,2023
45075,Raymond Buch,Tennessee,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44.76,3,14.55,May,2023
45076,Maribeth Yedwab,Colorado,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,2,-15.08,May,2023
45076,Maribeth Yedwab,Colorado,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.95,2,-11.96,May,2023
45076,Maribeth Yedwab,Colorado,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.57,2,50.1,May,2023
45076,Maribeth Yedwab,Colorado,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.38,3,-1.9,May,2023
45076,Maribeth Yedwab,Colorado,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.79,1,11.89,May,2023
45076,Robert Waldorf,North Carolina,Office Supplies,Binders,Angle-D Ring Binders,3.28,2,-2.63,May,2023
45076,Brooke Gillingham,Ohio,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839.99,2,70.0,May,2023
45076,Anna HÃ¤berlin,Virginia,Furniture,Tables,Hon Rectangular Conference Tables,2275.5,10,386.84,May,2023
45076,Anna HÃ¤berlin,Virginia,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1979.7,6,653.3,May,2023
45076,Anna HÃ¤berlin,Virginia,Office Supplies,Labels,Avery 473,62.1,6,29.81,May,2023
45076,Justin MacKendrick,Ohio,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,123.92,5,9.29,May,2023
45076,Nancy Lomonaco,California,Office Supplies,Paper,Xerox 228,38.88,6,18.66,May,2023
45076,Eugene Moren,Wisconsin,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,3,109.42,May,2023
45076,Eugene Moren,Wisconsin,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4,5,21.33,May,2023
45076,Eugene Moren,Wisconsin,Office Supplies,Storage,Eldon Simplefile Box Office,49.76,4,13.93,May,2023
45076,Eugene Moren,Wisconsin,Office Supplies,Art,Newell 333,5.56,2,1.45,May,2023
45076,Eugene Moren,Wisconsin,Office Supplies,Paper,Xerox 1915,629.1,6,301.97,May,2023
45076,Eugene Moren,Wisconsin,Office Supplies,Art,Newell 343,14.7,5,3.97,May,2023
45076,Eugene Moren,Wisconsin,Office Supplies,Paper,Xerox 217,45.36,7,21.77,May,2023
45076,Eugene Moren,Wisconsin,Technology,Phones,VTech DS6151,125.99,1,35.28,May,2023
45076,Jason Gross,California,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8,11.75,May,2023
45076,Edward Becker,Virginia,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,9,12.74,May,2023
45076,Edward Becker,Virginia,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98,2,26.88,May,2023
45076,Annie Thurman,Texas,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,5,8.0,May,2023
45076,Annie Thurman,Texas,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,5,11.2,May,2023
